Device Name,Sensor ID,Sensor Type
IDRAC-51-111 - (10.111.51.111),6336,SNMP Dell PowerEdge Physical Disk
IDRAC-51-111 - (10.111.51.111),6344,SNMP Dell PowerEdge Physical Disk
IDRAC-51-111 - (10.111.51.111),6345,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6325,SNMP System Uptime
IDRAC-51-112 - (10.111.51.112),6346,SNMP Dell PowerEdge System Health
IDRAC-51-112 - (10.111.51.112),6348,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6354,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6347,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6353,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6352,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6351,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6350,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6349,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6355,SNMP Dell PowerEdge Physical Disk
IDRAC-51-112 - (10.111.51.112),6356,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6358,SNMP System Uptime
IDRAC-51-113 - (10.111.51.113),6376,SNMP Dell PowerEdge System Health
IDRAC-51-113 - (10.111.51.113),6393,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6386,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6391,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6392,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6390,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6389,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6388,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6387,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6394,SNMP Dell PowerEdge Physical Disk
IDRAC-51-113 - (10.111.51.113),6395,SNMP Dell PowerEdge Physical Disk
GC-IDRAC-52-111 (10.111.52.111),8719,SNMP System Uptime
GC-IDRAC-52-111 (10.111.52.111),8917,Redfish System Health
GC-IDRAC-52-111 (10.111.52.111),8907,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8908,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8909,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8910,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8911,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8914,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8915,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8916,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8912,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),8913,SNMP Custom Table
GC-IDRAC-52-111 (10.111.52.111),9437,Redfish Power Supply
GC-IDRAC-52-111 (10.111.52.111),9438,Redfish Power Supply
GC-IDRAC-52-112 (10.111.52.112),8750,SNMP System Uptime
GC-IDRAC-52-112 (10.111.52.112),8774,SNMP CPU Load
GC-IDRAC-52-112 (10.111.52.112),8897,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8898,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8899,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8900,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8901,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8904,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8905,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8906,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8902,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),8903,SNMP Custom Table
GC-IDRAC-52-112 (10.111.52.112),9439,Redfish Power Supply
GC-IDRAC-52-112 (10.111.52.112),9440,Redfish Power Supply
GC-IDRAC-52-113 (10.111.52.113),8830,SNMP System Uptime
GC-IDRAC-52-113 (10.111.52.113),9443,Redfish System Health
GC-IDRAC-52-113 (10.111.52.113),8887,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8888,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8889,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8890,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8891,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8894,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8895,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8896,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8892,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),8893,SNMP Custom Table
GC-IDRAC-52-113 (10.111.52.113),9441,Redfish Power Supply
GC-IDRAC-52-113 (10.111.52.113),9442,Redfish Power Supply
GC-IDRAC-52-114 (10.111.52.114),8828,SNMP System Uptime
GC-IDRAC-52-114 (10.111.52.114),8922,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8923,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8924,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8925,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8926,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8927,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8928,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8929,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8930,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),8931,SNMP Custom Table
GC-IDRAC-52-114 (10.111.52.114),9444,Redfish System Health
GC-IDRAC-52-114 (10.111.52.114),9445,Redfish Power Supply
GC-IDRAC-52-114 (10.111.52.114),9446,Redfish Power Supply
NTP_CDC-GC_Primary_192.168.100.203,10089,SNTP
NTP_CDC-GC_Secondary_192.168.100.204,10091,SNTP
Probe Device,5366,Probe Health
Probe Device,5365,System Health
Probe Device,5369,WMI UTC Time
vbr_10.100.103.21,7109,SNMP System Uptime
vbr_10.100.103.21,7116,SNMP CPU Load
vbr_10.100.103.21,7118,SNMP Memory
vbr_10.100.103.21,7117,SNMP Memory
vbr_10.100.103.21,7114,SNMP Disk Free
vbr_10.100.103.21,7115,SNMP Disk Free
vbr_10.100.103.21,7110,SNMP Traffic
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7063,SNMP System Uptime
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7078,SNMP CPU Load
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7090,SNMP Memory
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7089,SNMP Memory
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7076,SNMP Disk Free
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7077,SNMP Disk Free
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7066,SNMP Traffic
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7065,SNMP Traffic
WSS-Backup_Server 10.100.103.61 (Windows_JDC),7067,SNMP Traffic
MSS-100-103-62 (10.100.103.62) (LINUX_JDC),10653,Ping
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),10922,Ping
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),10921,Ping v2
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7075,SNMP System Uptime
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7093,SNMP CPU Load
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7095,SNMP Memory
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7094,SNMP Memory
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7091,SNMP Disk Free
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7092,SNMP Disk Free
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7080,SNMP Traffic
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7079,SNMP Traffic
WSS-Backup_Server (10.111.103.61_Windows)(STT-GIFT),7081,SNMP Traffic
MSS-111-103-62 (10.111.103.62) (Linux_STT-GIFT),10654,Ping
vproxy-103-51 (10.100.103.51) (vCentor01),6634,SNMP System Uptime
vproxy-103-51 (10.100.103.51) (vCentor01),6758,SNMP CPU Load
vproxy-103-51 (10.100.103.51) (vCentor01),6649,SNMP Linux Meminfo
vproxy-103-51 (10.100.103.51) (vCentor01),6638,SNMP Disk Free
vproxy-103-51 (10.100.103.51) (vCentor01),6635,SNMP Traffic
vproxy-103-51 (10.100.103.51) (vCentor01),6636,SNMP Traffic
vproxy-103-52 (10.100.103.52) (vCentor01),6682,SNMP System Uptime
vproxy-103-52 (10.100.103.52) (vCentor01),7050,SNMP CPU Load
vproxy-103-52 (10.100.103.52) (vCentor01),6696,SNMP Linux Meminfo
vproxy-103-52 (10.100.103.52) (vCentor01),6686,SNMP Disk Free
vproxy-103-52 (10.100.103.52) (vCentor01),6683,SNMP Traffic
vproxy-103-52 (10.100.103.52) (vCentor01),6684,SNMP Traffic
vproxy-103-53 (10.100.103.53) (vCentor01),6855,SNMP System Uptime
vproxy-103-53 (10.100.103.53) (vCentor01),6863,SNMP CPU Load
vproxy-103-53 (10.100.103.53) (vCentor01),6869,SNMP Linux Meminfo
vproxy-103-53 (10.100.103.53) (vCentor01),6859,SNMP Disk Free
vproxy-103-53 (10.100.103.53) (vCentor01),6856,SNMP Traffic
vproxy-103-53 (10.100.103.53) (vCentor01),6857,SNMP Traffic
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7885,SNMP System Uptime
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7899,SNMP CPU Load
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7903,SNMP Memory
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7902,SNMP Memory
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7968,SNMP Disk Free
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7969,SNMP Disk Free
Veeam_Proxy_103.86 (10.111.103.86)(vCenter03),7890,SNMP Traffic
vproxy-103-82 (10.100.103.82) (vCentor04),6899,SNMP System Uptime
vproxy-103-82 (10.100.103.82) (vCentor04),7046,SNMP CPU Load
vproxy-103-82 (10.100.103.82) (vCentor04),6917,SNMP Linux Meminfo
vproxy-103-82 (10.100.103.82) (vCentor04),6903,SNMP Disk Free
vproxy-103-82 (10.100.103.82) (vCentor04),6900,SNMP Traffic
vproxy-103-82 (10.100.103.82) (vCentor04),6901,SNMP Traffic
vproxy-103-81 (10.100.103.81) (vCentor04),6886,SNMP System Uptime
vproxy-103-81 (10.100.103.81) (vCentor04),6894,SNMP CPU Load
vproxy-103-81 (10.100.103.81) (vCentor04),6913,SNMP Linux Meminfo
vproxy-103-81 (10.100.103.81) (vCentor04),6890,SNMP Disk Free
vproxy-103-81 (10.100.103.81) (vCentor04),6887,SNMP Traffic
vproxy-103-81 (10.100.103.81) (vCentor04),6888,SNMP Traffic
vprox-103-71 (10.100.103.71)(vCenter05),6949,SNMP System Uptime
vprox-103-71 (10.100.103.71)(vCenter05),6959,SNMP CPU Load
vprox-103-71 (10.100.103.71)(vCenter05),6966,SNMP Linux Meminfo
vprox-103-71 (10.100.103.71)(vCenter05),6953,SNMP Disk Free
vprox-103-71 (10.100.103.71)(vCenter05),6950,SNMP Traffic
vprox-103-71 (10.100.103.71)(vCenter05),6951,SNMP Traffic
vprox-103-72 (10.100.103.72)(vCenter05),6984,SNMP System Uptime
vprox-103-72 (10.100.103.72)(vCenter05),6997,SNMP CPU Load
vprox-103-72 (10.100.103.72)(vCenter05),7013,SNMP Linux Meminfo
vprox-103-72 (10.100.103.72)(vCenter05),6992,SNMP Disk Free
vprox-103-72 (10.100.103.72)(vCenter05),6985,SNMP Traffic
vprox-103-72 (10.100.103.72)(vCenter05),6986,SNMP Traffic
vproxy-103-73 (10.100.103.73)(vCente05),6988,SNMP System Uptime
vproxy-103-73 (10.100.103.73)(vCente05),7047,SNMP CPU Load
vproxy-103-73 (10.100.103.73)(vCente05),7015,SNMP Linux Meminfo
vproxy-103-73 (10.100.103.73)(vCente05),6999,SNMP Disk Free
vproxy-103-73 (10.100.103.73)(vCente05),7017,SNMP Custom
vproxy-103-73 (10.100.103.73)(vCente05),6989,SNMP Traffic
vproxy-103-73 (10.100.103.73)(vCente05),6990,SNMP Traffic
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7920,SNMP System Uptime
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7927,SNMP CPU Load
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7929,SNMP Memory
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7928,SNMP Memory
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7925,SNMP Disk Free
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7967,SNMP Disk Free
Veeam_Proxy_103.85 (10.133.103.85) (vCenter11),7921,SNMP Traffic
Vproxy-103-91 (10.133.103.91) (vCenter11),9280,SNMP System Uptime
Vproxy-103-91 (10.133.103.91) (vCenter11),9291,SNMP CPU Load
Vproxy-103-91 (10.133.103.91) (vCenter11),9297,SNMP Linux Meminfo
Vproxy-103-91 (10.133.103.91) (vCenter11),9284,SNMP Disk Free
Vproxy-103-91 (10.133.103.91) (vCenter11),9282,SNMP Traffic
Vproxy-103-91 (10.133.103.91) (vCenter11),9281,SNMP Traffic
Vproxy-103-92 (10.133.103.92) (vCenter11),9301,SNMP System Uptime
Vproxy-103-92 (10.133.103.92) (vCenter11),9304,SNMP CPU Load
Vproxy-103-92 (10.133.103.92) (vCenter11),9318,SNMP Linux Meminfo
Vproxy-103-92 (10.133.103.92) (vCenter11),9305,SNMP Disk Free
Vproxy-103-92 (10.133.103.92) (vCenter11),9302,SNMP Traffic
Vproxy-103-92 (10.133.103.92) (vCenter11),9303,SNMP Traffic
vproxy-103-90 (10.100.103.90) (vCenter04),9380,SNMP System Uptime
vproxy-103-90 (10.100.103.90) (vCenter04),9387,SNMP CPU Load
vproxy-103-90 (10.100.103.90) (vCenter04),9388,SNMP Memory
vproxy-103-90 (10.100.103.90) (vCenter04),9389,SNMP Memory
vproxy-103-90 (10.100.103.90) (vCenter04),9385,SNMP Disk Free
vproxy-103-90 (10.100.103.90) (vCenter04),9386,SNMP Disk Free
vproxy-103-90 (10.100.103.90) (vCenter04),9381,SNMP Traffic
Probe Device,9395,Probe Health
Probe Device,9394,System Health
Probe Device,9450,WMI UTC Time
IDRAC-31-111 (10.113.31.111),7817,SNMP System Uptime
IDRAC-31-111 (10.113.31.111),9884,SNMP Dell PowerEdge System Health
IDRAC-31-111 (10.113.31.111),7830,SNMP Dell PowerEdge Physical Disk
IDRAC-31-111 (10.113.31.111),7829,SNMP Dell PowerEdge Physical Disk
IDRAC-31-111 (10.113.31.111),7828,SNMP Dell PowerEdge Physical Disk
IDRAC-31-111 (10.113.31.111),7831,SNMP Dell PowerEdge Physical Disk
IDRAC-31-111 (10.113.31.111),7832,SNMP Dell PowerEdge Physical Disk
IDRAC-31-112 (10.113.31.112),7856,SNMP System Uptime
IDRAC-31-112 (10.113.31.112),9885,SNMP Dell PowerEdge System Health
IDRAC-31-112 (10.113.31.112),7875,SNMP Dell PowerEdge Physical Disk
IDRAC-31-112 (10.113.31.112),7874,SNMP Dell PowerEdge Physical Disk
IDRAC-31-112 (10.113.31.112),7873,SNMP Dell PowerEdge Physical Disk
IDRAC-31-112 (10.113.31.112),7876,SNMP Dell PowerEdge Physical Disk
IDRAC-31-112 (10.113.31.112),7877,SNMP Dell PowerEdge Physical Disk
IDRAC-31-113 (10.113.31.113),7847,SNMP System Uptime
IDRAC-31-113 (10.113.31.113),9886,SNMP Dell PowerEdge System Health
IDRAC-31-113 (10.113.31.113),7869,SNMP Dell PowerEdge Physical Disk
IDRAC-31-113 (10.113.31.113),7868,SNMP Dell PowerEdge Physical Disk
IDRAC-31-113 (10.113.31.113),7867,SNMP Dell PowerEdge Physical Disk
IDRAC-31-113 (10.113.31.113),7870,SNMP Dell PowerEdge Physical Disk
IDRAC-31-113 (10.113.31.113),7871,SNMP Dell PowerEdge Physical Disk
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9421,SNMP System Uptime
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9424,Syslog Receiver
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9425,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9426,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9605,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9960,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9962,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9963,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9964,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9965,SNMP Traffic
{TP-CAAS-101-243} (192.168.101.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9961,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9422,SNMP System Uptime
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9423,Syslog Receiver
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9427,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9428,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9966,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9968,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9969,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9970,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9971,SNMP Traffic
{TP-CAAS-101-244} (192.168.101.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_XX,9967,SNMP Traffic
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,9503,SNMP System Uptime
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,9522,Syslog Receiver
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10011,SNMP Traffic
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10012,SNMP Traffic
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10013,SNMP Traffic
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10015,SNMP Traffic
{SFT-CAAS-10-243} (192.168.10.243)(PRIMARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10016,SNMP Traffic
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,9504,SNMP System Uptime
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,9523,Syslog Receiver
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10017,SNMP Traffic
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10018,SNMP Traffic
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10020,SNMP Traffic
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10021,SNMP Traffic
{SFT-CAAS-10-244} (192.168.10.244)(SECONDARY_ROUTER)[Cisco C1111-8P Chassis] @Rack_SFT_AB18,10022,SNMP Traffic
{SFT-CAAS-10-249} (192.168.10.249)(PRIMARY_LAN_SW)[CISCO C1000-48T-4X-L] @Rack_SFT_AB18,9986,SNMP System Uptime
{SFT-CAAS-10-249} (192.168.10.249)(PRIMARY_LAN_SW)[CISCO C1000-48T-4X-L] @Rack_SFT_AB18,10002,SNMP Traffic
{SFT-CAAS-10-249} (192.168.10.249)(PRIMARY_LAN_SW)[CISCO C1000-48T-4X-L] @Rack_SFT_AB18,10003,SNMP Traffic
{SFT-CAAS-10-249} (192.168.10.249)(PRIMARY_LAN_SW)[CISCO C1000-48T-4X-L] @Rack_SFT_AB18,10005,SNMP Traffic
{SFT-CAAS-10-249} (192.168.10.249)(PRIMARY_LAN_SW)[CISCO C1000-48T-4X-L] @Rack_SFT_AB18,10006,SNMP Traffic
{SFT-CAAS-10-249} (192.168.10.249)(PRIMARY_LAN_SW)[CISCO C1000-48T-4X-L] @Rack_SFT_AB18,10076,Syslog Receiver
{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,9507,SNMP System Uptime
{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,9597,Syslog Receiver
{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,10023,SNMP Traffic
{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,10025,SNMP Traffic
{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,10026,SNMP Traffic
{SFT-CAAS-10-250} (192.168.10.250)(SECONDARY_LAN_SW)[C1000-48T-4X-L] @Rack_SFT_AB18,10027,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,9506,SNMP System Uptime
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,9555,Syslog Receiver
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10052,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10053,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10054,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10055,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10056,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10634,SNMP Traffic
{SFT-CAAS-10-252} (192.168.10.252)(PRIMARY_INTERTNET_SW [Nexus 3548 Chassis] @Rack_SFT_AB18,10635,SNMP Traffic
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10010,Ping
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10080,SNMP Traffic
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10364,Syslog Receiver
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10630,SNMP Traffic
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10631,SNMP Traffic
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10632,SNMP Traffic
{SFT-CAAS-10-251} (192.168.10.251)(SECONDARY_INTERNET_SW) [CISCO N3K-C3548P-XL] @Rack_SFT_AB18,10633,SNMP Traffic
{SFT-CAAS-10-253} (192.168.10.253)(IDRACK_LAN_SW)[C1000-48T-4X-L ] @Rack_SFT_AB18,9505,SNMP System Uptime
{SFT-CAAS-10-253} (192.168.10.253)(IDRACK_LAN_SW)[C1000-48T-4X-L ] @Rack_SFT_AB18,9600,Syslog Receiver
{SFT-CAAS-10-253} (192.168.10.253)(IDRACK_LAN_SW)[C1000-48T-4X-L ] @Rack_SFT_AB18,10071,SNMP Traffic
{SFT-CAAS-10-253} (192.168.10.253)(IDRACK_LAN_SW)[C1000-48T-4X-L ] @Rack_SFT_AB18,10072,SNMP Traffic
{SFT-CAAS-10-253} (192.168.10.253)(IDRACK_LAN_SW)[C1000-48T-4X-L ] @Rack_SFT_AB18,10073,SNMP Traffic
{SFT-CAAS-10-253} (192.168.10.253)(IDRACK_LAN_SW)[C1000-48T-4X-L ] @Rack_SFT_AB18,10074,SNMP Traffic
{SFT-CAAS-10-246} (192.168.10.246)([C1000-24T-4X-L] @Rack_,10447,SNMP Traffic
{SFT-CAAS-10-246} (192.168.10.246)([C1000-24T-4X-L] @Rack_,10460,SNMP Traffic
{SFT-CAAS-10-246} (192.168.10.246)([C1000-24T-4X-L] @Rack_,10461,SNMP Traffic
{SFT-CAAS-10-246} (192.168.10.246)([C1000-24T-4X-L] @Rack_,10462,SNMP System Uptime
{SFT-CAAS-10-246} (192.168.10.246)([C1000-24T-4X-L] @Rack_,10463,Syslog Receiver
{SFT-CAAS-10-248} (192.168.10.248)(LAN_SW)[CISCO-WS-C3750E-48TD-S] @Rack_AT7,9580,Syslog Receiver
